250	1.8026079	0.025646705
255	1.7709806	0.031111794
260	1.7488327	0.035263221
265	1.7335346	0.040567294
270	1.7322296	0.051580151
275	1.730957	0.061290694
280	1.740316	0.06315594
285	1.749672	0.055195691
290	1.7538737	0.030099909
295	1.7383393	0.012215529
300	1.7211428	0.007257891
305	1.7089402	0.009487314
310	1.6992299	0.002653552
315	1.6919545	0.002531627
320	1.6862758	0.00131
325	1.6806759	0.000649709
330	1.6739367	0.000607697
335	1.6667189	0.000691507
340	1.6632598	0.001089316
345	1.6598158	0.000989499
350	1.6567161	0.00056283
355	1.6535102	0.000591982
360	1.6506024	0.000558769
365	1.6486217	0.001059547
370	1.6451593	0.001105769
375	1.6394488	0.004209526
380	1.6369626	0.004875189
385	1.6349929	0.003012049
390	1.6327765	0.002703151
395	1.6308233	0.003191296
400	1.628758	0.001156968
405	1.626895	0.000631551
410	1.6252705	0.000510483
415	1.6236616	0.000516261
420	1.6224141	0.001129075
425	1.6213205	0.000515094
430	1.6203017	0.001487898
435	1.6179399	0.000591901
440	1.6175488	0.004186873
445	1.6151815	0.001111633
450	1.6148925	0.002549302
455	1.613008	0.003296024
460	1.6107638	0.002551337
465	1.6096259	0.003384038
470	1.6091108	0.003630902
475	1.6076	0.003344839
480	1.6066425	0.003517512
485	1.6056017	0.001849027
490	1.6043062	0.002580813
495	1.6038118	0.005710959
500	1.6028114	0.004595606
505	1.6031127	0.001953741
510	1.6011722	0.004764948
515	1.5996386	0.004978587
520	1.6013777	0.001901765
525	1.6021029	0.00050961
530	1.6004696	0.001089385
535	1.599723	0.00243959
540	1.600195	0.001784318
545	1.5985518	0.002379211
550	1.5979016	0.00321951
555	1.5972689	0.003706853
560	1.5969202	0.002783636
565	1.5966737	0.000559749
570	1.5962652	0.001242021
575	1.595012	0.001386628
580	1.5946986	0.001749
585	1.5938038	0.000504211
590	1.592419	0.00133255
595	1.5923519	0.001037708
600	1.5913303	0.000992292
605	1.5907604	0.000576761
610	1.5897386	0.001367827
615	1.58924	0.00062405
620	1.5891135	0.0005088
625	1.5886486	0.000516678
630	1.5880626	0.000500671
635	1.5876559	0.001192617
640	1.5873247	0.000620791
645	1.5870639	0.000712372
650	1.5867615	0.001712129
655	1.5865745	0.001461972
660	1.586103	0.001213958
665	1.5858082	0.001136362
670	1.5856191	0.000585155
675	1.5856293	0.00122222
680	1.5851811	0.000525695
685	1.5851753	0.001115322
690	1.584875	0.000502052
695	1.5850663	0.000695666
700	1.5852729	0.00134699
705	1.5853375	0.000977676
710	1.584865	0.000835997
715	1.5845915	0.000597549
720	1.5842	0.000550917
725	1.5839572	0.000508964
730	1.583283	0.001241563
735	1.5829216	0.000714179
740	1.5818792	0.000569527
745	1.5810015	0.000780005
750	1.5803805	0.000760167
755	1.5802666	0.00099063
760	1.5777664	0.001274919
765	1.578195	0.000672275
770	1.5762863	0.001370688
775	1.5762058	0.001100973
780	1.574042	0.000570562
785	1.5729486	0.000513418
790	1.5743732	0.002322636
795	1.5716523	0.001188103
800	1.5726698	0.000839184
